"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count"
"3D9.1C2D287E51","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/13/2009 12:03:06 PM","9/13/2009 12:03:06 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28874D","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/8/2009 9:19:54 PM","9/8/2009 9:19:54 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/6/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28874D","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/14/2010 12:22:38 AM","4/14/2010 12:23:05 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/6/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2887ED","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/12/2009 5:57:59 AM","9/12/2009 5:57:59 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2887F1","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 9:40:26 PM","10/16/2009 9:40:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/28/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28889A","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/23/2009 5:14:47 PM","9/23/2009 5:14:47 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288953","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/29/2009 3:20:29 PM","10/17/2009 10:43:12 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288953","CFM09197.PRD","MRT - Methow River at Twisp","4/12/2010 7:39:02 AM","4/12/2010 7:39:02 AM","UPSTREAM ARRAY","UPSTREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288953","CFM09197.PRD","MRW - Methow River at Winthrop","4/14/2010 8:18:54 PM","4/14/2010 8:18:54 PM","DOWNSTREAM ARRAY","DOWNSTREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288953","CFM09197.PRD","WFC - Wolf Creek, Methow River","4/16/2010 5:23:55 PM","4/16/2010 5:23:55 PM","SINGLE IN-STREAM ANTENNA","SINGLE IN-STREAM ANTENNA","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288991","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/15/2009 12:14:17 AM","9/15/2009 12:14:17 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2889E6","CFM09197.PRD","LMR - Lower Methow River at Pateros","8/8/2009 9:13:30 PM","10/17/2009 7:21:01 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/30/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288BAE","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/15/2010 12:45:12 AM","3/15/2010 12:45:12 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288C79","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/18/2009 7:37:19 AM","9/18/2009 10:50:29 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288CB4","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 4:14:57 PM","5/17/2010 4:20:48 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288CE3","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/13/2009 10:30:41 AM","9/14/2009 4:51:47 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288F3C","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/2/2009 1:30:09 PM","10/2/2009 1:30:09 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288FC9","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/15/2009 11:19:45 PM","11/4/2009 6:03:34 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288FD8","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/25/2009 5:33:02 AM","9/25/2009 5:33:02 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D288FD8","CFM09197.PRD","MRT - Methow River at Twisp","3/26/2010 1:20:22 AM","3/26/2010 1:21:18 AM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2890B7","CFM09197.PRD","GLC - Gold Creek, Methow River","4/12/2010 8:30:55 PM","4/12/2010 8:31:25 PM","LOWER IN-STREAM ARRAY","MIDDLE IN-STREAM ARRAY","8/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2890B7","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/16/2009 5:55:29 AM","4/6/2010 8:21:43 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28912A","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/28/2010 12:40:58 AM","3/28/2010 12:40:58 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28912A","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/14/2010 11:50:41 PM","4/14/2010 11:50:41 PM","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2891EE","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 12:16:41 PM","10/16/2009 12:16:41 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28922C","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/29/2009 7:53:50 PM","10/18/2009 8:45:28 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2894EC","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/8/2009 10:20:52 PM","9/8/2009 10:20:52 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2894EE","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/6/2009 11:52:25 AM","9/6/2009 11:52:25 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289599","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/7/2009 1:34:35 PM","9/7/2009 1:34:35 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2895F0","CFM09197.PRD","BVC - Beaver Creek, Methow River","4/21/2010 2:36:28 PM","5/11/2010 8:40:26 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D2895F0","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/7/2009 4:55:46 PM","10/7/2009 4:55:46 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289608","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/17/2009 9:35:54 AM","10/17/2009 9:35:54 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289727","CFM09197.PRD","LMR - Lower Methow River at Pateros","4/21/2010 7:26:55 PM","4/21/2010 7:26:55 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289727","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","5/11/2010 10:20:29 PM","5/11/2010 10:20:29 PM","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289B16","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/20/2009 5:59:21 AM","9/20/2009 5:59:21 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289B6C","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/18/2009 2:21:50 PM","10/18/2009 2:21:50 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289BB4","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/22/2009 9:31:27 PM","10/21/2009 7:51:03 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289C59","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/11/2009 5:45:04 AM","9/11/2009 5:45:04 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289CA0","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/6/2009 5:06:23 PM","10/6/2009 5:06:23 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289D4B","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/30/2009 1:56:24 AM","10/30/2009 1:56:24 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D289EDC","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/4/2009 7:36:27 PM","9/4/2009 7:36:27 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/11/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A103","CFM09197.PRD","LMR - Lower Methow River at Pateros","2/26/2010 1:29:18 AM","2/26/2010 1:29:18 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A131","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 3:33:07 PM","10/16/2009 3:33:07 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A2D5","CFM09197.PRD","LMR - Lower Methow River at Pateros","12/24/2009 9:13:39 AM","3/2/2010 2:55:38 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/14/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A2EE","CFM09197.PRD","OKL - Lower Okanogan Instream Array","2/16/2015 4:55:44 PM","2/16/2015 5:07:40 PM","Downstream Array","Downstream Array","9/14/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A301","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/2/2009 6:12:18 AM","3/29/2010 4:18:03 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/6/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A301","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/18/2010 3:33:47 AM","4/24/2010 11:57:20 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/6/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A32B","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/6/2009 8:09:14 PM","9/6/2009 8:09:14 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A351","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/30/2009 2:53:00 PM","4/20/2010 8:51:35 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/28/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A356","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/29/2009 3:03:11 AM","12/27/2009 4:03:24 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A41E","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/25/2009 7:00:36 AM","9/27/2009 6:47:06 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A41E","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2010 12:26:58 AM","4/8/2010 12:26:58 AM","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A4C4","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/9/2009 3:16:09 PM","9/9/2009 3:16:09 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A55A","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/13/2009 12:04:14 PM","9/15/2009 5:42:49 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A5A8","CFM09197.PRD","LMR - Lower Methow River at Pateros","11/9/2009 9:55:15 PM","11/9/2009 9:55:15 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A5AF","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/19/2009 7:06:16 AM","9/19/2009 7:06:16 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A65C","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/18/2009 9:41:11 AM","9/18/2009 9:41:11 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A6A3","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/11/2009 9:51:03 PM","9/11/2009 9:51:03 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28A703","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/25/2009 12:15:24 AM","9/25/2009 12:04:10 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28AA4C","CFM09197.PRD","LMR - Lower Methow River at Pateros","8/6/2009 11:11:40 PM","8/6/2009 11:11:40 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/28/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28AB05","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/9/2009 8:29:26 PM","9/9/2009 8:29:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28AB1D","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/15/2009 6:55:55 AM","9/15/2009 6:55:55 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B433","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 9:55:39 AM","10/22/2009 1:41:38 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B477","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/11/2009 5:23:51 AM","9/11/2009 5:23:51 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B477","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/11/2010 10:16:12 PM","4/11/2010 10:18:46 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B4B9","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/13/2009 5:28:10 AM","4/10/2010 9:23:51 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/11/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B689","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/19/2009 3:04:59 PM","9/19/2009 3:04:59 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B7AD","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/19/2009 1:50:41 PM","9/19/2009 1:50:41 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B7AD","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/10/2010 1:42:35 AM","4/10/2010 1:43:16 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B81A","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/27/2010 5:28:35 AM","3/27/2010 5:28:35 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B841","CFM09197.PRD","LMR - Lower Methow River at Pateros","4/10/2010 4:34:09 AM","4/10/2010 4:34:09 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D28B93A","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 12:04:14 PM","10/16/2009 12:04:14 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
